laptop_ID;Company;Product;TypeName;ScreenResolution;Cpu;Ram;Memory;Gpu;Gpu_Intel;OpSys;Weight;Rating;Price_euros
1069;Asus;VivoBook Max;Notebook;1366x768;Intel Core i3 7100U 2.4GHz;4;1024;Intel HD Graphics 620;yes;Windows 10;2;5,4;435
1070;Lenovo;ThinkPad Yoga;2 in 1 Convertible;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 6500U 2.5GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,8;5,3;1669
1071;Lenovo;Yoga Book;2 in 1 Convertible;Other;Intel Atom x5-Z8550 1.44GHz;4;64;Intel HD Graphics 400;yes;Windows 10;0,69;5,7;479
1072;HP;EliteBook 820;Ultrabook;1366x768;Intel Core i5 6300U 2.4GHz;8;256;Intel HD Graphics 520;yes;Windows 7;1,26;9,6;1895
1073;HP;Omen -;Gaming;IPS Panel Full HD 1920x1080;Intel Core i5 6300HQ 2.3GHz;8;1152;Nvidia GeForce GTX 1060;no;Windows 10;3,35;7,1;1129
1074;HP;15-bs078cl (i7-7500U/8GB/2TB/W10);Notebook;1366x768;Intel Core i7 7500U 2.7GHz;8;2048;Intel HD Graphics 620;yes;Windows 10;2,04;5,6;629
1075;Lenovo;ThinkPad P40;2 in 1 Convertible;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 6600U 2.6GHz;8;512;Nvidia Quadro M500M;no;Windows 7;1,8;6,8;2050,38
1076;Asus;L403NA-GA013TS (N3350/4GB/32GB/W10);Notebook;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;32;Intel HD Graphics 500;yes;Windows 10;1,5;7;278
1077;HP;250 G6;Ultrabook;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256;Intel HD Graphics 620;yes;Windows 10;1,84;7,6;752
1078;Acer;Aspire E5-576G;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;4;1024;Nvidia GeForce 940MX;no;Windows 10;2,23;5,9;616
1079;Lenovo;IdeaPad 500-15ISK;Notebook;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;16;1024;AMD Radeon R7 M360;no;Windows 10;2,5;7,4;1099
1080;HP;ZBook 17;Workstation;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;256;Nvidia Quadro M3000M;no;Windows 7;3;7,5;3949,4
1081;Dell;Inspiron 5567;Notebook;1366x768;Intel Core i5 7200U 2.5GHz;8;1024;AMD Radeon R7 M445;no;Windows 10;2,5;6,2;784
1082;MSI;GT72S Dominator;Gaming;Full HD 1920x1080;Intel Core i7 6820HQ 2.7GHz;16;1280;Nvidia GeForce GTX 980M;no;Windows 10;3,78;0;2399
1083;HP;EliteBook 850;Ultrabook;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;256;Intel HD Graphics 520;yes;Windows 7;1,88;9,9;2171,72
1084;Lenovo;ThinkPad X1;2 in 1 Convertible;Other;Intel Core i7 6600U 2.6GHz;16;512;Intel HD Graphics 520;yes;Windows 10;2,8;8,2;2440
1085;MSI;GP62M 7RDX;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;1152;Nvidia GeForce GTX 1050;no;Windows 10;2,4;0;1142,8
1086;HP;Spectre Pro;2 in 1 Convertible;Full HD / Touchscreen 1920x1080;Intel Core i5 6300U 2.4GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,48;6,2;1629
1087;HP;ZBook 15;Workstation;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;256;Nvidia Quadro M1000M;no;Windows 7;2,59;5,2;2229
1088;HP;Spectre Pro;2 in 1 Convertible;Other;Intel Core i7 6600U 2.6GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,48;9,6;1799
1089;HP;ZBook Studio;Workstation;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;256;Nvidia Quadro M1000M;no;Windows 7;2;5,5;1899
1090;HP;EliteBook 820;Ultrabook;Full HD 1920x1080;Intel Core i7 6500U 2.50GHz;8;256;Intel HD Graphics 520;yes;Windows 7;1,26;8,3;2296,95
1091;Dell;Vostro 5568;Notebook;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256;Nvidia GeForce 940MX;no;Windows 10;2,18;9,4;1009,9
1092;HP;EliteBook 850;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 7;1,88;9,2;1579
1093;Lenovo;ThinkPad X1;2 in 1 Convertible;Other;Intel Core i7 6500U 2.5GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,27;8,4;2339
1094;HP;15-BA015wm (E2-7110/4GB/500GB/W10);Notebook;1366x768;AMD E-Series 7110 1.8GHz;4;500;AMD Radeon R2 Graphics;no;Windows 10;1,86;6,4;297
1095;Dell;Inspiron 7567;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;1024;Nvidia GeForce GTX 1050Ti;no;Windows 10;2,62;9,2;1199
1096;Dell;XPS 15;Notebook;Other;Intel Core i5 6300HQ 2.3GHz;8;256;Nvidia GeForce 960M;no;Windows 10;2,04;5,1;2250,68
1097;HP;15-bw002nv (A6-9220/4GB/256GB/Radeon;Notebook;Full HD 1920x1080;AMD A6-Series A6-9220 2.5GHz;4;256;AMD Radeon 520;no;Windows 10;1,91;5,2;478,89
1098;MSI;GP72M 7REX;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1280;Nvidia GeForce GTX 1050 Ti;no;Windows 10;2,7;0;1492,8
1099;Lenovo;ThinkPad T460s;Ultrabook;Full HD 1920x1080;Intel Core i7 6600U 2.6GHz;12;512;Intel HD Graphics 520;yes;Windows 7;1,4;8,5;2299
1100;Lenovo;B51-80 (i5-6200U/8GB/1008GB/Radeon;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;1024;AMD Radeon R5 M330;no;Windows 10;2,5;5,9;788,49
1101;HP;Spectre Pro;2 in 1 Convertible;Other;Intel Core i7 6600U 2.6GHz;8;512;Intel HD Graphics 520;yes;Windows 10;1,48;8,8;2041
1102;Lenovo;ThinkPad T460;Ultrabook;Full HD 1920x1080;Intel Core i7 6600U 2.6GHz;8;256;Intel HD Graphics 520;yes;Windows 7;1,7;7,5;1499
1103;MSI;GS40 Phantom;Gaming;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;1280;Nvidia GeForce GTX 970M;no;Windows 10;1,7;0;1769
1104;HP;Pavilion 15-cb003nv;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;1024;Nvidia GeForce GTX 1050;no;Windows 10;2,62;8,7;899
1105;Lenovo;IdeaPad 310-15ISK;Notebook;1366x768;Intel Core i3 6006U 2.0GHz;8;1024;Intel HD Graphics 520;yes;Windows 10;2,2;8,2;459
1106;Dell;Inspiron 7567;Gaming;Other;Intel Core i7 7700HQ 2.8GHz;8;1152;Nvidia GeForce GTX 1050 Ti;no;Windows 10;2,62;9,1;1498
1107;Lenovo;ThinkPad T570;Notebook;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256;Intel HD Graphics 620;yes;Windows 10;1,95;6,3;1390
1108;Lenovo;320-15ISK (i3-6006U/4GB/1TB/GeForce;Notebook;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;1024;Nvidia GeForce 920MX;no;Windows 10;2,2;9,9;468
1109;HP;Stream 14-AX000nv;Notebook;1366x768;Intel Celeron Dual Core N3060 1.6GHz;2;32;Intel HD Graphics 400;yes;Windows 10;1,44;7,2;249
1110;MSI;PL60 7RD;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;1024;Nvidia GeForce GTX 1050;no;Windows 10;2,2;0;839
1111;HP;250 G5;Notebook;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,96;7,2;679
1112;HP;ProBook 450;Notebook;Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;16;512;Intel UHD Graphics 620;yes;Windows 10;2,1;6,4;1159
1113;Asus;X553SA-XX021T (N3050/4GB/500GB/W10);Notebook;1366x768;Intel Celeron Dual Core N3050 1.6GHz;4;500;Intel HD Graphics;yes;Windows 10;2,2;7,9;369
1114;Asus;UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10);Notebook;Full HD 1920x1080;Intel Core i3 7100U 2.4GHz;4;256;Intel HD Graphics 620;yes;Windows 10;2;8,5;769
1115;Lenovo;B51-80 (i7-6500U/4GB/1008GB/FHD/W7);Notebook;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;4;1024;Intel HD Graphics 520;yes;Windows 7;2,32;8;825
1116;Lenovo;IdeaPad Y700-15ISK;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;512;Nvidia GeForce GTX 960;no;Windows 10;3,31;6,3;1305
1117;MSI;GS60 Ghost;Gaming;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;1152;Nvidia GeForce GTX 970M;no;Windows 10;1,91;0;2153,37
1118;HP;ProBook 450;Notebook;1366x768;Intel Core i3 6100U 2.3GHz;4;500;Intel HD Graphics 520;yes;Windows 10;2,07;5,2;650
1119;Lenovo;ThinkPad X1;2 in 1 Convertible;Other;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,36;7,5;1637
1120;Lenovo;IdeaPad 310-15IKB;Ultrabook;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;6;256;Nvidia GeForce 920M;no;Windows 10;1,54;8,3;831
1121;Dell;Vostro 5568;Notebook;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256;Nvidia GeForce GT 940MX;no;Linux;1,98;6,9;895,01
1122;Acer;Aspire 3;Notebook;1366x768;Intel Celeron Dual Core N3350 2GHz;4;500;Intel HD Graphics 500;yes;Windows 10;2,1;6,3;333
1123;HP;Pavilion 15-BC000nv;Notebook;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;6;1024;Nvidia GeForce GTX 960M;no;Windows 10;2,18;9,9;799
1124;Asus;Rog GL552VW-DM201T;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1280;Nvidia GeForce GTX 960M;no;Windows 10;2,591;6,4;909
1125;Dell;Inspiron 5578;2 in 1 Convertible;Full HD / Touchscreen 1920x1080;Intel Core i7 7500U 2.7GHz;16;512;Intel HD Graphics 620;yes;Windows 10;2,09;8,7;1179
1126;Acer;Aspire E5-576G;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;4;256;Nvidia GeForce 940MX;no;Windows 10;2,23;6,3;691
1127;Dell;XPS 13;Ultrabook;Quad HD+ / Touchscreen 3200x1800;Intel Core i5 6300U 2.4GHz;8;256;Intel HD Graphics 520;yes;Linux;1,23;7,2;1099
1128;Acer;Predator G9-793;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1280;Nvidia GeForce GTX 1070;no;Windows 10;4,2;5,4;2599
1129;Lenovo;Legion Y520-15IKBN;Gaming;IPS Panel Full HD 1920x1080;Intel Core i5 7300HQ 2.5GHz;8;1024;Nvidia GeForce GTX 1050;no;Windows 10;2,4;8,9;819
1130;Samsung;Chromebook Plus;2 in 1 Convertible;Other;Samsung Cortex A72&A53 2.0GHz;4;32;ARM Mali T860 MP4;no;Chrome OS;1,15;9,7;659
1131;HP;250 G6;Notebook;1366x768;Intel Core i5 7200U 2.5GHz;4;500;Intel HD Graphics 620;yes;Windows 10;1,86;9,4;485
1132;Apple;"MacBook 12""";Ultrabook;Other;Intel Core M 1.1GHz;8;256;Intel HD Graphics 5300;yes;Mac OS X;0,92;7,6;1163
1133;Dell;Inspiron 7378;2 in 1 Convertible;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i5 7200U 2.5GHz;8;256;Intel HD Graphics 620;yes;Windows 10;1,6;8,3;1199
1134;HP;Pavilion Power;Notebook;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;12;1152;Nvidia GeForce GTX 1050;no;Windows 10;2,21;7,6;1327
1135;Asus;Rog G752VY-GC229T;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;1536;Nvidia GeForce GTX 980M;no;Windows 10;4,3;5,8;2150
1136;Acer;Aspire 3;Notebook;1366x768;Intel Celeron Dual Core N3350 2GHz;4;1024;Intel HD Graphics 500;yes;Linux;2,1;9,2;272
1137;MSI;GS73VR 7RF;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1280;Nvidia GeForce GTX 1060;no;Windows 10;2,43;0;2048,9
1138;Dell;Inspiron 5567;Notebook;1366x768;Intel Core i3 6006U 2.0GHz;4;128;AMD Radeon R7 M440;no;Windows 10;2,3;6,6;499
1139;Dell;Inspiron 5579;2 in 1 Convertible;Full HD / Touchscreen 1920x1080;Intel Core i7 8550U 1.8GHz;16;512;Intel UHD Graphics 620;yes;Windows 10;2;7,3;1285
1140;Dell;XPS 13;Ultrabook;Quad HD+ / Touchscreen 3200x1800;Intel Core i7 7500U 2.7GHz;16;512;Intel HD Graphics 620;yes;Windows 10;1,2;8,2;2680
1141;Asus;FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce;Gaming;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1024;Nvidia GeForce GTX 1060;no;Windows 10;2,2;7,3;1169
1142;Dell;Inspiron 5567;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256;AMD Radeon R7 M445;no;Windows 10;2,36;8,2;889
1143;HP;15-bs025nv (i5-7200U/8GB/256GB/W10);Notebook;1366x768;Intel Core i5 7200U 2.5GHz;8;256;Intel HD Graphics 620;yes;Windows 10;1,91;6,6;579
1144;Lenovo;IdeaPad 320-15AST;Notebook;1366x768;AMD E-Series 9000 2.2GHz;4;500;AMD Radeon R2 Graphics;no;Windows 10;2,2;6,5;299
1145;Acer;Aspire E5-774G;Notebook;1600x900;Intel Core i3 6006U 2.0GHz;8;1024;Nvidia GeForce 940MX;no;Windows 10;3,3;5,1;629
1146;Asus;Rog Strix;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1280;Nvidia GeForce GTX 1070;no;Windows 10;2,2;5;2449
1147;Apple;"MacBook 12""";Ultrabook;Other;Intel Core M 1.2GHz;8;512;Intel HD Graphics 515;yes;Mac OS X;0,92;5,7;1279
1148;Asus;FX502VM-AS73 (i7-7700HQ/16GB/1TB;Notebook;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1152;Nvidia GeForce GTX 1060;no;Windows 10;2,2;9,9;1749
1149;MSI;GS73VR Stealth;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;1280;Nvidia GeForce GTX 1060;no;Windows 10;2,43;0;1948,99
1150;Dell;Inspiron 7579;2 in 1 Convertible;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i5 7200U 2.5GHz;8;256;Intel HD Graphics 620;yes;Windows 10;2,191;6,9;999
1151;Asus;ROG Strix;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1280;Nvidia GeForce GTX 1060;no;Windows 10;2,9;6,3;1949
1152;Acer;C740-C9QX (3205U/2GB/32GB/Chrome;Netbook;1366x768;Intel Celeron Dual Core 3205U 1.5GHz;2;32;Intel HD Graphics;yes;Chrome OS;1,3;5,7;174
1153;Acer;E5 774G;Notebook;1600x900;Intel Core i3 6006U 2GHz;4;1024;Nvidia GeForce 940MX;no;Windows 10;3,3;8,3;598
1154;Lenovo;IdeaPad Y700-15ISK;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1152;Nvidia GeForce GTX 960<U+039C>;no;Windows 10;2,6;5,2;1272
1155;Acer;SP714-51 (i7-7Y75/8GB/256GB/FHD/W10);2 in 1 Convertible;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 7Y75 1.3GHz;8;256;Intel HD Graphics 615;yes;Windows 10;1,2;6,1;1149
1156;Lenovo;Thinkpad T560;Notebook;IPS Panel Full HD 1920x1080;Intel Core i7 6600U 2.6GHz;8;256;Intel HD Graphics 520;yes;Windows 10;2,3;5,7;1529
1157;MSI;GP62MVR 6RF;Gaming;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1152;Nvidia GeForce GTX 1060;no;Windows 10;2,2;0;1476,11
1158;HP;15-bw009nv (A12-9720P/6GB/1TB/Radeon;Notebook;Full HD 1920x1080;AMD A12-Series 9720P 2.7GHz;6;1024;AMD Radeon 530;no;Windows 10;2,1;7,5;529
1159;Dell;Latitude E7270;Ultrabook;Full HD / Touchscreen 1920x1080;Intel Core i5 6300U 2.4GHz;8;256;Intel HD Graphics 520;yes;Windows 7;1,26;9,7;1713,37
1160;Dell;Inspiron 5578;2 in 1 Convertible;Full HD / Touchscreen 1920x1080;Intel Core i3 7100U 2.4GHz;4;500;Intel HD Graphics 620;yes;Windows 10;2,08;10;509
1161;Asus;X540SA-RBPDN09 (N3710/4GB/1TB/W10);Notebook;1366x768;Intel Pentium Quad Core N3710 1.6GHz;4;1024;Intel HD Graphics 405;yes;Windows 10;2,65;6,6;309
1162;Dell;XPS 13;Ultrabook;Quad HD+ / Touchscreen 3200x1800;Intel Core i7 7500U 2.7GHz;8;256;Intel HD Graphics 620;yes;Windows 10;1,29;6,2;1477
1163;Dell;Vostro 3568;Notebook;1366x768;Intel Core i5 7200U 2.5GHz;4;1024;Intel HD Graphics 520;yes;Linux;2,18;6,2;521,86
1164;Lenovo;IdeaPad Y700-15ISK;Gaming;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;1152;Nvidia GeForce GTX 960M;no;Windows 10;2,6;5,7;1029
1165;MSI;GL62M 7RDX;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;1152;Nvidia GeForce GTX 1050;no;Windows 10;2,2;0;1149
1166;Lenovo;ThinkPad Yoga;Netbook;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 6500U 2.50GHz;16;512;Intel HD Graphics 520;yes;Windows 10;1,3;7,4;1650
1167;Razer;Blade Pro;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1024;Nvidia GeForce GTX 1060;no;Windows 10;1,95;7,1;3499
1168;Dell;Inspiron 3567;Notebook;Touchscreen 1366x768;Intel Core i3 7100U 2.4GHz;8;1024;Intel HD Graphics 620;yes;Windows 10;2,3;5,8;469,01
1169;MSI;GE72VR Apache;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1280;Nvidia GeForce GTX 1060;no;Windows 10;2,7;0;1598
1170;Apple;MacBook Air;Ultrabook;1366x768;Intel Core i5 1.6GHz;4;256;Intel HD Graphics 6000;yes;Mac OS X;1,08;5,6;959
1171;HP;15-bs023nv (i3-6006U/4GB/1TB/FHD/W10);Notebook;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;1024;Intel HD Graphics 520;yes;Windows 10;2,1;7,9;478
1172;HP;EliteBook 840;Ultrabook;Other;Intel Core i7 6500U 2.5GHz;8;256;Intel HD Graphics 520;yes;Windows 7;1,54;9,4;2198,19
1173;Dell;Vostro 3559;Notebook;1366x768;Intel Core i5 6200U 2.3GHz;4;500;Intel HD Graphics 520;yes;Windows 7;2,24;8,1;737
1174;MSI;GL62 6QF;Gaming;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1152;Nvidia GeForce GTX 960M;no;Windows 10;2,3;0;1169
1175;Lenovo;ThinkPad 13;Notebook;IPS Panel Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;16;512;Intel HD Graphics 620;yes;Windows 10;1,4;6,4;1499
1176;Lenovo;IdeaPad 320-15ABR;Notebook;Full HD 1920x1080;AMD A12-Series 9720P 3.6GHz;6;256;AMD Radeon 530;no;Windows 10;2,2;9,7;597,57
1177;Asus;ZenBook UX310UA-WB71;Ultrabook;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,45;7;1280
1178;Acer;Aspire ES1-572;Notebook;1366x768;Intel Core i3 6006U 2.0GHz;4;500;Intel HD Graphics 520;yes;Linux;2,4;5,7;361,8
1179;Dell;Inspiron 7779;2 in 1 Convertible;Full HD / Touchscreen 1920x1080;Intel Core i7 7500U 2.7GHz;16;512;Nvidia GeForce 940MX;no;Windows 10;2,77;7,3;1799
1180;HP;EliteBook 840;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;4;256;Intel HD Graphics 520;yes;Windows 7;1,54;7,6;1099,99
1181;Asus;Rog GL553VE-FY052T;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1280;Nvidia GeForce GTX 1050 Ti;no;Windows 10;2,5;6,4;1600
1182;Dell;Latitude 5480;Notebook;1366x768;Intel Core i5 7200U 2.5GHz;4;500;Intel HD Graphics 620;yes;Windows 10;1,6;5;875
1183;Asus;Rog GL502VS;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;1280;Nvidia GeForce GTX 1070;no;Windows 10;2,34;5,6;2325
1184;Dell;XPS 13;2 in 1 Convertible;Quad HD+ / Touchscreen 3200x1800;Intel Core i5 7Y54 1.2GHz;8;256;Intel HD Graphics 615;yes;Windows 10;1,24;8,3;1813
1185;Dell;Inspiron 3552;Notebook;1366x768;Intel Pentium Quad Core N3710 1.6GHz;4;500;Intel HD Graphics;yes;Linux;2,2;5,5;324
1186;HP;255 G6;Notebook;1366x768;AMD A6-Series 9220 2.5GHz;4;500;AMD Radeon R4 Graphics;no;Windows 10;1,86;6,5;399
1187;Lenovo;IdeaPad 310-15ISK;Notebook;Full HD 1920x1080;Intel Core i3 6100U 2.3GHz;6;128;Nvidia GeForce 920MX;no;Windows 10;2,4;6,5;569
1188;Lenovo;ThinkPad L460;Notebook;IPS Panel Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,9;9,9;1072
1189;Dell;Inspiron 3552;Notebook;1366x768;Intel Pentium Quad Core N3700 1.6GHz;4;500;Intel HD Graphics;yes;Windows 10;2,2;7;443,99
1190;Asus;X541NA-GO020T (N3350/4GB/1TB/W10);Notebook;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;1024;Intel HD Graphics 500;yes;Windows 10;2;6,9;339
1191;Asus;Rog G752VT-GC073T;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;1152;Nvidia GeForce GTX 970M;no;Windows 10;4;5,8;1900
1192;Dell;Vostro 3568;Notebook;1366x768;Intel Core i3 6006U 2GHz;4;500;Intel HD Graphics 520;yes;Windows 10;2,29;8,6;490
1193;Lenovo;B51-80 (i7-6500U/8GB/1008GB/Radeon;Notebook;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;1024;AMD Radeon R5 M330;no;Windows 7;2,32;7,5;895
1194;MSI;GE62 Apache;Gaming;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1152;Nvidia GeForce GTX 960M;no;Windows 10;2,4;0;1229
1195;Lenovo;Yoga 500-14IBD;2 in 1 Convertible;Full HD / Touchscreen 1920x1080;Intel Core i5 6200U 2.3GHz;4;128;Intel HD Graphics 520;yes;Windows 10;1,8;7,6;833,01
1196;Asus;ZenBook UX305CA-UBM1;Ultrabook;IPS Panel Full HD 1920x1080;Intel Core M 6Y30 0.9GHz;8;512;Intel HD Graphics 515;yes;Windows 10;1,2;8,4;729
1197;Dell;Inspiron 3567;Notebook;1366x768;Intel Core i3 7100U 2.4GHz;6;1024;Intel HD Graphics 620;yes;Windows 10;2,3;7,4;459
1198;Acer;Aspire ES1-531;Notebook;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;500;Intel HD Graphics 400;yes;Linux;2,4;5,6;289
1199;Dell;Inspiron 3552;Notebook;1366x768;Intel Celeron Dual Core N3050 1.6GHz;2;500;Intel HD Graphics;yes;Windows 10;2,2;8,9;379
1200;Lenovo;IdeaPad Y700-15ISK;Notebook;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1024;Nvidia GeForce GTX 960M;no;Windows 10;2,6;10;899
1201;HP;Pavilion 15-AW003nv;Notebook;Full HD 1920x1080;AMD A9-Series 9410 2.9GHz;6;1024;AMD Radeon R7 M440;no;Windows 10;2,04;5,6;549,99
1202;Dell;Inspiron 3567;Notebook;1366x768;Intel Core i7 7500U 2.7GHz;8;1024;AMD Radeon R5 M430;no;Linux;2,3;6,9;805,99
1203;HP;Stream 11-Y000na;Netbook;1366x768;Intel Celeron Dual Core N3060 1.6GHz;2;32;Intel HD Graphics 400;yes;Windows 10;1,17;6,7;209
1204;Asus;X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce;Notebook;1366x768;Intel Core i7 6500U 2.5GHz;4;500;Nvidia GeForce 920M;no;Windows 10;2,2;6,3;720,32
1205;Lenovo;Yoga 500-14ISK;2 in 1 Convertible;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 6500U 2.5GHz;4;128;Intel HD Graphics 520;yes;Windows 10;1,8;6,5;638
1206;Lenovo;Yoga 900-13ISK;2 in 1 Convertible;Other;Intel Core i7 6500U 2.5GHz;16;512;Intel HD Graphics 520;yes;Windows 10;1,3;6,4;1499
1207;Lenovo;IdeaPad 100S-14IBR;Notebook;1366x768;Intel Celeron Dual Core N3050 1.6GHz;2;64;Intel HD Graphics;yes;Windows 10;1,5;5,1;229
1208;HP;15-AC110nv (i7-6500U/6GB/1TB/Radeon;Notebook;1366x768;Intel Core i7 6500U 2.5GHz;6;1024;AMD Radeon R5 M330;no;Windows 10;2,19;6,7;764
1209;Asus;X553SA-XX031T (N3050/4GB/500GB/W10);Notebook;1366x768;Intel Celeron Dual Core N3050 1.6GHz;4;500;Intel HD Graphics;yes;Windows 10;2,2;8,8;369
1210;Asus;ZenBook UX305CA-UBM1;Ultrabook;IPS Panel Full HD 1920x1080;Intel Core M 6Y30 0.9GHz;8;512;Intel HD Graphics 515;yes;Windows 10;1,2;7;729
1211;Dell;Inspiron 3567;Notebook;1366x768;Intel Core i3 7100U 2.4GHz;6;1024;Intel HD Graphics 620;yes;Windows 10;2,3;9,9;459
1212;Acer;Aspire ES1-531;Notebook;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;500;Intel HD Graphics 400;yes;Linux;2,4;5,9;289
1213;Dell;Inspiron 3552;Notebook;1366x768;Intel Celeron Dual Core N3050 1.6GHz;2;500;Intel HD Graphics;yes;Windows 10;2,2;8,1;379
1214;Lenovo;IdeaPad Y700-15ISK;Notebook;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1024;Nvidia GeForce GTX 960M;no;Windows 10;2,6;5,4;899
1215;HP;Pavilion 15-AW003nv;Notebook;Full HD 1920x1080;AMD A9-Series 9410 2.9GHz;6;1024;AMD Radeon R7 M440;no;Windows 10;2,04;5;549,99
1216;Dell;Inspiron 3567;Notebook;1366x768;Intel Core i7 7500U 2.7GHz;8;1024;AMD Radeon R5 M430;no;Linux;2,3;7,7;805,99
1217;HP;Stream 11-Y000na;Netbook;1366x768;Intel Celeron Dual Core N3060 1.6GHz;2;32;Intel HD Graphics 400;yes;Windows 10;1,17;6;209
